type,adress,price,link_image
Chaussures Puma,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2485361_uploaded_image1_1595776092.jpg
Chaussures Puma,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2485356_uploaded_image1_1595775833.jpg
Chaussures Homme,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2485341_uploaded_image1_1595775633.jpg
Mocassins,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2485162_uploaded_image1_1595770811.jpg
Babouches,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2485147_uploaded_image1_1595770534.jpg
Baskets Stan Smith,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2485066_uploaded_image1_1595768491.jpg
Baskets Puma,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2485055_uploaded_image1_1595768342.jpg
Baskets Jordan 11,"Colobane, Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_2485024_uploaded_image1_1595767245.jpg
Tapettes homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2484788_uploaded_image1_1595761518.jpg
Baskets Adidas,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484510_uploaded_image1_1595756069.jpg
Tennis Air Jordan,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484506_uploaded_image1_1595756029.jpg
Tennis Nike air 200,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484503_uploaded_image1_1595755995.jpg
Tennis Nike,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484496_uploaded_image1_1595755923.jpg
Tennis Reebok classique,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484493_uploaded_image1_1595755881.jpg
Tennis Adidas,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484489_uploaded_image1_1595755850.jpg
Tennis,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484485_uploaded_image1_1595755814.jpg
Baskets Puma,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484482_uploaded_image1_1595755780.jpg
Baskets Puma,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2484480_uploaded_image1_1595755750.jpg
Chaussures Nike,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484474_uploaded_image1_1595755715.jpg
Baskets Nike,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2484466_uploaded_image1_1595755623.jpg
Baskets Training,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484463_uploaded_image1_1595755582.jpg
Baskets Puma Homme,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2484459_uploaded_image1_1595755531.jpg
Baskets Nike TN,"Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2484454_uploaded_image1_1595755466.jpg
Chaussures Nike,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2484451_uploaded_image1_1595755423.jpg
Baskets Nike 720 ,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484448_uploaded_image1_1595755376.jpg
Chaussures Jordan,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484443_uploaded_image1_1595755325.jpg
Baskets Jordan,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484440_uploaded_image1_1595755263.jpg
Chaussures Puma,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484438_uploaded_image1_1595755235.jpg
Chaussures Puma,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2484435_uploaded_image1_1595755199.jpg
Boots,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_2484361_uploaded_image1_1595753910.jpg
Chaussures Air Force Nike,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484303_uploaded_image1_1595751927.jpg
Boots homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484301_uploaded_image1_1595751879.jpg
Baskets Nike 270,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484293_uploaded_image1_1595751628.jpg
Baskets Jordan One Dior,"Dakar, Sénégal",50 000CFA,https://images.coinafrique.com/thumb_2484291_uploaded_image1_1595751578.jpg
Baskets Jordan 13,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484286_uploaded_image1_1595751498.jpg
Baskets Yeezy 350,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484285_uploaded_image1_1595751463.jpg
Baskets Jordan 13,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484283_uploaded_image1_1595751425.jpg
Baskets Jordan One,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_2484278_uploaded_image1_1595751378.jpg
Baskets Jordan 6,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2484276_uploaded_image1_1595751339.jpg
Chaussures homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2484184_uploaded_image1_1595746837.jpg
Mocassins homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2484151_uploaded_image1_1595744531.jpg
Tapettes  homme,"Dieuppeul-Derklé, Dakar, Sénégal",5 000CFA,https://images.coinafrique.com/thumb_2483989_uploaded_image1_1595728708.jpg
Tapettes  homme,"Dieuppeul-Derklé, Dakar, Sénégal",5 000CFA,https://images.coinafrique.com/thumb_2483980_uploaded_image1_1595728353.jpg
Tapettes  homme,"Dieuppeul-Derklé, Dakar, Sénégal",5 000CFA,https://images.coinafrique.com/thumb_2483976_uploaded_image1_1595728193.jpg
Mocassins homme,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2483922_uploaded_image1_1595725479.jpg
Chaussures Nike Air ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2483921_uploaded_image1_1595725470.jpg
Sandales homme,"Dakar, Sénégal",6 000CFA,https://images.coinafrique.com/thumb_2483522_uploaded_image1_1595713209.jpg
Sandales été,"Mermoz-Sacré Coeur, Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2483506_uploaded_image1_1595712587.jpg
Chaussures Timberland,"Mermoz-Sacré Coeur, Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_2483462_uploaded_image1_1595711688.jpg
Chaussures Timberland,"Mermoz-Sacré Coeur, Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_2483459_uploaded_image1_1595711605.jpg
Chaussures Sebago,"Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_2483380_uploaded_image1_1595709359.jpg
Chaussures Sebago,"Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_2483379_uploaded_image1_1595709330.jpg
Chaussures Sebago,"Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_2483373_uploaded_image1_1595709246.jpg
Chaussures homme,"Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_2483371_uploaded_image1_1595709218.jpg
Tapettes homme,"Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2483139_uploaded_image1_1595704296.jpg
Babouches homme,"Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2483128_uploaded_image1_1595704148.jpg
Chaussures New Balance,"Mermoz-Sacré Coeur, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_2482262_uploaded_image1_1595685268.jpg
Chaussures Elong,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2482036_uploaded_image1_1595681693.jpg
Chaussures Elong,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2482028_uploaded_image1_1595681569.jpg
Chaussures Elong,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2482014_uploaded_image1_1595681257.jpg
Chaussures Elong,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2482004_uploaded_image1_1595681071.jpg
Mocassins,"Mermoz-Sacré Coeur, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2481855_uploaded_image1_1595678559.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480325_uploaded_image1_1595632340.jpg
Babouches homme,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480324_uploaded_image1_1595632317.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480316_uploaded_image1_1595632180.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480314_uploaded_image1_1595632150.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480312_uploaded_image1_1595632113.jpg
Chaussures homme,"Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2480298_uploaded_image1_1595631980.jpg
Chaussures homme,"Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2480294_uploaded_image1_1595631933.jpg
Chaussures marocaines,"Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2480289_uploaded_image1_1595631893.jpg
Chaussures Sebago,"Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_2480285_uploaded_image1_1595631852.jpg
Chaussures Sebago,"Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_2480283_uploaded_image1_1595631809.jpg
Chaussures Sebago,"Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_2480279_uploaded_image1_1595631779.jpg
Chaussures homme,"Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_2480275_uploaded_image1_1595631743.jpg
Chaussures homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480234_uploaded_image1_1595631361.jpg
Chaussures homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480232_uploaded_image1_1595631337.jpg
Chaussures,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480231_uploaded_image1_1595631310.jpg
Chaussures homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2480227_uploaded_image1_1595631260.jpg
Mocassin cuir,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2480147_uploaded_image1_1595630060.jpg
Chaussures Homme,"Ouakam, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_2480006_uploaded_image1_1595627747.jpg
Chaussures Homme,"Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_2479995_uploaded_image1_1595627607.jpg
Chaussures homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2479695_uploaded_image1_1595621089.jpg
Chaussures homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2479680_uploaded_image2_1595620864.jpeg
Chaussures homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2479674_uploaded_image1_1595620743.jpg
Chaussures homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2479669_uploaded_image1_1595620627.jpg
Chaussures homme,"Dakar, Sénégal",250 000CFA,https://images.coinafrique.com/thumb_2479663_uploaded_image2_1595620419.jpeg
Chaussures Vapormax ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2479132_uploaded_image1_1595610724.jpg
Chaussures Vapormax ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2479129_uploaded_image1_1595610688.jpg
Baskets hommes ,"Mermoz-Sacré Coeur, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_2478934_uploaded_image1_1595607692.jpg
Mocassins Clarks Homme,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2478870_uploaded_image1_1595606219.jpg
Mocassins Clarks,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2478866_uploaded_image1_1595606158.jpg
Mocassins Clarks,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_2478862_uploaded_image1_1595606103.jpg
Chaussures Adidas ,"Parcelle Assainies, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2478660_uploaded_image1_1595602876.jpg
Chaussures homme,"Almadies, Dakar, Sénégal",2 500CFA,https://images.coinafrique.com/thumb_2478246_uploaded_image1_1595596406.jpg
Baskets Puma,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2477730_uploaded_image1_1595589863.jpg
Wallabees Clark,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2477714_uploaded_image1_1595589685.jpg
Wallabees Clark,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2477707_uploaded_image1_1595589601.jpg
Baskets Yeezy 350,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2477701_uploaded_image1_1595589544.jpg
Baskets All Star ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2477080_uploaded_image1_1595581724.jpg
Baskets All Star ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_2477077_uploaded_image1_1595581688.jpg
Sandales homme,"Dakar, Sénégal",6 000CFA,https://images.coinafrique.com/thumb_2477047_uploaded_image1_1595580784.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476506_uploaded_image1_1595554400.jpg
Chaussures hommes,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476503_uploaded_image1_1595554359.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476502_uploaded_image1_1595554332.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476501_uploaded_image1_1595554301.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476421_uploaded_image1_1595552860.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476417_uploaded_image1_1595552830.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476416_uploaded_image1_1595552797.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476413_uploaded_image1_1595552754.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476412_uploaded_image1_1595552730.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476408_uploaded_image1_1595552702.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476407_uploaded_image1_1595552674.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476405_uploaded_image1_1595552649.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476404_uploaded_image1_1595552610.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476402_uploaded_image1_1595552576.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476398_uploaded_image1_1595552554.jpg
Chaussures homme ,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476395_uploaded_image1_1595552531.jpg
Chaussures homme,"Sicap Liberté, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476394_uploaded_image1_1595552499.jpg
Sandales Adidas,"Parcelle Assainies, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476378_uploaded_image1_1595552246.jpg
Baskets Adidas / Jordan,"Parcelle Assainies, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476366_uploaded_image1_1595552111.jpg
Babouches marocaines,"Biscuiterie, Dakar, Sénégal",3 500CFA,https://images.coinafrique.com/thumb_2476141_uploaded_image1_1595546179.jpg
Babouches homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2476053_uploaded_image1_1595544320.jpg
Chaussures hommes,"Dakar, Sénégal",7 000CFA,https://images.coinafrique.com/thumb_2475788_uploaded_image1_1595538639.jpg
Sandales homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_2475358_uploaded_image3_1595528726.jpeg
Baskets Nike 97 ,"Mermoz-Sacré Coeur, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2475332_uploaded_image1_1595528310.jpg
Chaussures  Homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2475307_uploaded_image2_1595528057.jpeg
Chaussure homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2475297_uploaded_image1_1595527930.jpg
Chaussure homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_2475289_uploaded_image1_1595527803.jpg
Chaussure homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_2475281_uploaded_image1_1595527594.jpg
Baskets Adidas Homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2475274_uploaded_image1_1595527507.jpg
Baskets Jordan One,"Mermoz-Sacré Coeur, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2474654_uploaded_image1_1595517521.jpg
Chaussures de ville,"Mermoz-Sacré Coeur, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2474641_uploaded_image1_1595517400.jpg
Chaussures de ville,"Mermoz-Sacré Coeur, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2474622_uploaded_image1_1595517180.jpg
Chaussure de ville,"Mermoz-Sacré Coeur, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2474612_uploaded_image1_1595517090.jpg
Chaussures homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2474607_uploaded_image1_1595517016.jpg
Chaussures homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_2474602_uploaded_image1_1595516897.jpg
Bottes  cuir homme ,"Mermoz-Sacré Coeur, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_2474596_uploaded_image1_1595516817.jpg
Chaussures Wallabees ,"Mermoz-Sacré Coeur, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_2474591_uploaded_image1_1595516743.jpg
Baskets Jordan,"Colobane, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_2473979_uploaded_image1_1595507337.jpg
Chaussures homme,"Mermoz-Sacré-Cœur, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2473963_uploaded_image1_1595507096.jpg
Chaussures homme,"Mermoz-Sacré-Cœur, Dakar, Sénégal",13 500CFA,https://images.coinafrique.com/thumb_2473945_uploaded_image1_1595506910.jpg
Chaussures homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2473755_uploaded_image1_1595504292.jpg
Babouches homme,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_2472736_uploaded_image1_1595491145.jpg
Chaussures Nike,"Thies Nord, Thiès, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_2472691_uploaded_image1_1595490523.jpg
